,h,ecc,anomalia_verdadeira,raan,inc,arg_per,q0,q1,q2,q3,wx3,wy3,wz3,X_perifocal,Y_perifocal,Z_perifocal,distancia
17,52714.54262214272,0.0019098987571276003,0.0665614770098405,-3.0723688327863185e-06,1.0995365849699477,0.12942756139907516,0.8486303590498551,-0.0506136489600002,0.520041352865226,0.082593968447121,0.0,0.0,0.0010780070154523262,6942.789372075025,462.80599368550685,0,6958.197586501058
18,52714.29989089874,0.0018997738599581871,0.0707583910528585,-3.610239286404123e-06,1.0995342386580216,0.13611858633339047,0.8481728494407395,-0.05341594129685867,0.5197609906161786,0.08716689392485158,0.0,0.0,0.0010780070154523262,6940.795731321784,491.9408209639111,0,6958.20746710425
19,52714.044817326925,0.0018891384326757915,0.0750407022268818,-4.206916768305374e-06,1.0995317730151983,0.14272415850562856,0.8476906983677526,-0.056216681771983995,0.5194655280586498,0.0917372869943947,0.0,0.0,0.0010780070154523262,6938.6358565498695,521.6596487230843,0,6958.217899642511
20,52713.77752269973,0.0018779983732763316,0.07941413518066384,-4.865303755356314e-06,1.0995291892098509,0.14923855032156236,0.8471839198389112,-0.05901578901714307,0.5191549737767633,0.09630501487486191,0.0,0.0,0.0010780070154523262,6936.299015679505,552.0010934583557,0,6958.228886871693
21,52713.49813409685,0.0018663599088224584,0.0838846238443284,-5.58827348804889e-06,1.0995264884663574,0.1556558249094543,0.8466525285773521,-0.061813181711530676,0.5188293367928691,0.10086994486276016,0.0,0.0,0.0010780070154523262,6933.773501690458,583.0050876498404,0,6958.240431673107
22,52713.20678434461,0.0018542296004217898,0.08845832721165067,-6.378668606931196e-06,1.0995236720645218,0.1619698203379622,0.8460965400212707,-0.06460877858415362,0.5184886265675055,0.10543194433588182,0.0,0.0,0.0010780070154523262,6931.046553847849,614.7129718603732,0,6958.252537051208
23,52712.903611952366,0.0018416143487029423,0.09314164600810876,-7.239299804158395e-06,1.0995207413389712,0.16817413294827577,0.8455159703234734,-0.06740249841619142,0.5181328529991255,0.10999088075715784,0.0,0.0,0.0010780070154523262,6928.104270892488,647.1675907341199,0,6958.265206131147
24,52712.588761046,0.00182852139984316,0.09794124031064469,-8.172944489996527e-06,1.099517697678522,0.1742620997345441,0.8449108363509078,-0.07019426004335624,0.517762026423807,0.11454662167850817,0.0,0.0,0.0010780070154523262,6924.9315154121905,680.4133930388098,0,6958.278442156189
25,52712.262381299275,0.0018149583522049882,0.10286404818759326,-9.182345473807163e-06,1.099514542525526,0.1802267797041361,0.844281155684539,-0.07298398235828187,0.5173761576151799,0.1190990347447404,0.0,0.0,0.0010780070154523262,6921.511808525816,714.4965358667926,0,6958.29224848511
26,52711.9246278615,0.0018009331636019172,0.10791730544183295,-1.0270209665599205e-05,1.0995112773751834,0.1860609341346795,0.8436269466177397,-0.0757715843127894,0.5169752577834369,0.12364798769724701,0.0,0.0,0.0010780070154523262,6917.827213909046,749.4649931590268,0,6958.306628589419
27,52711.57566128364,0.001786454159317062,0.11310856651701318,-1.1439206789097458e-05,1.0995079037748403,0.19175700566802578,0.842948228156494,-0.07855698492029664,0.5165593385754603,0.12819334837793717,0.0,0.0,0.0010780070154523262,6913.858210105449,785.3686684953782,0,6958.321586050527
28,52711.21564744172,0.0017715300409037917,0.11844572665410545,-1.2691968111830191e-05,1.0995044233232585,0.19730709615389286,0.8422450200195722,-0.08134010325824034,0.5161284120749283,0.13273498473318948,0.0,0.0,0.0010780070154523262,6909.583549936759,822.2595122151314,0,6958.337124556766
29,52710.84475745696,0.0017561698958073197,0.12393704539194221,-1.4031085199155273e-05,1.099500837669852,0.20270294314951792,0.8415173426368644,-0.08412085847033143,0.5156824908012935,0.1372727648175325,0.0,0.0,0.0010780070154523262,6904.980105696018,860.1916428958605,0,6958.3532479003725
30,52710.463167614085,0.001740383207953015,0.12959117147366253,-1.5459108680997818e-05,1.099497148513914,0.20793589501340876,0.8407652171495149,-0.08689916976897266,0.5152215877098659,0.14180655679758913,0.0,0.0,0.0010780070154523262,6900.022698697156,899.2214729071737,0,6958.369959974342
31,52710.071059276546,0.001724179869320305,0.13541716926685798,-1.6978547044090222e-05,1.0994933576038064,0.2129968844853923,0.8399886654082153,-0.0896749564374965,0.5147457161907661,0.14633622895572937,0.0,0.0,0.0010780070154523262,6894.683911570501,939.4078379667063,0,6958.387264769214
32,52709.6686187999,0.001707570192659587,0.14142454675806762,-1.8591865437683897e-05,1.099489466736134,0.21787640069231748,0.8391877099733,-0.09244813783257728,0.5142548900689851,0.15086164969400612,0.0,0.0,0.0010780070154523262,6888.933881571049,980.8121301774015,0,6958.405166369711
